0.49297978,0.50702022,10,10.0,16.0,0,0,0,10.0,0,2,0,0,0.0,0,2,3,1,2,10.0,75,0,0.666666666667,0,0,1,0,5,1,12,0,0,0,400,38,0,0,0,0,0.0928544061062,Heres How To Get Free Tickets From Ticketmaster Without Really Even Trying
9.99963680e-01,3.63195773e-05,15,8.0,13.0,0,0,0,10.0,1,7,0,0,0.0,0,0,2,3,1,40.0,88,1,0.0,0,0,4,0,14,2,8,0,0,0,200,12,0,0,0,2,0.0698150946201,Parents Are Sharing This Hoax On Facebook Because Of What It Says About Kids These Days
0.98566043,0.01433957,18,7.0,11.0,0,0,0,10.0,0,4,0,0,0.0,2,1,4,3,1,20.0,92,0,0.75,0,0,1,0,8,4,7,0,0,0,300,23,0,0,0,2,0.192575225314,That Story About A Tiger And A Goat Being Best Friends Might Be Fake Because Joy Isn't Real
0.08186585,0.91813415,9,9.0,14.0,0,0,0,10.0,0,3,0,0,0.0,0,0,4,2,1,12.5,49,1,0.0,0,0,3,0,4,4,9,0,0,0,100,16,0,0,0,0,0.0781577796611,It Turns Out Cambodias Ruling Family Is Shady AF
0.99648714,0.00351286,9,11.0,18.0,0,0,0,10.0,0,1,0,0,0.0,1,1,1,1,1,5.0,59,1,1.0,0,0,2,0,-4,1,10,0,0,0,300,60,0,0,0,1,0,This Swimmers Husband Went Absolutely Nuts Cheering Her On
0.98574754,0.01425246,13,8.0,12.0,0,0,0,10.0,0,8,0,0,0.0,1,0,3,3,2,33.3333333333,79,0,0.2,0,0,2,0,11,1,10,0,0,0,300,10,0,0,0,2,0.267465900997,This Dumb And Racist Protest Caused A Panic By Pretending To Be An ISIS Attack
0.80241369,0.19758631,11,9.0,14.0,0,0,0,10.0,4,5,1,0,0.0,0,1,2,2,2,45.0,64,0,0.25,0,0,4,0,9,1,10,0,0,0,300,13,0,0,0,0,0,Four Loko Is Really Popular In China And Everything Is Terrible
9.99329558e-01,6.70441566e-04,11,8.0,11.0,0,0,0,10.0,1,2,0,0,0.0,0,0,4,2,1,17.5,62,0,0.0,0,0,1,0,2,4,7,0,0,0,400,31,0,0,0,3,0.204090613527,This Hunter Killed A Bear With A Spear And People Are Furious
0.85584843,0.14415157,7,10.0,15.0,0,0,0,10.0,0,1,0,0,20.0,0,1,3,1,2,3.33333333333,44,0,0.333333333333,0,0,0,0,1,1,8,0,0,0,100,46,0,0,0,0,0.070854430873,Holy Fucking Shit, Twitter Has Stickers Now
0.97368418,0.02631582,12,8.0,13.0,0,0,0,10.0,0,5,1,0,0.0,0,0,3,3,1,23.3333333333,75,0,0.0,0,0,2,0,3,3,10,0,1,15,300,15,0,0,0,2,0.0682731880976,This Is Why A Conspiracy Theory About The Clintons Has Gone Viral In China
0.80272468,0.19727532,14,8.0,12.0,0,0,0,10.0,0,3,0,0,0.0,2,0,6,2,1,6.66666666667,76,1,0.666666666667,0,0,1,0,2,6,7,0,0,0,300,25,0,0,0,1,0.265071015906,How A Hoax About Omar Mateen Telling His Wife Hes Gay Went Viral In Spanish
0.9974561,0.0025439,10,10.0,15.0,0,0,0,10.0,0,2,0,0,0.0,0,0,6,1,1,6.66666666667,62,0,0.0,0,0,2,0,9,6,9,0,0,0,300,31,0,0,0,1,0.0859628205627,People Are Mad At This Newspaper Headline About Katie Ledecky
0.55162521,0.44837479,10,7.0,10.0,0,0,0,10.0,0,7,0,0,0.0,2,1,3,2,0,23.3333333333,58,0,1.5,0,0,7,0,10,0,9,0,0,0,200,8,0,0,0,0,0,Snapchat Is About to Get Less Raw  And Way More Addictive
0.99832072,0.00167928,10,9.0,13.0,0,0,0,10.0,0,2,0,0,10.0,0,0,5,0,1,6.66666666667,58,0,0.0,0,0,0,0,5,5,9,0,0,0,100,29,0,0,0,1,0.0797625309381,Aubrey Plaza Scares The Shit Out Of Children On Halloween
9.99374135e-01,6.25865045e-04,12,9.0,14.0,0,0,0,10.0,2,3,0,0,0.0,0,0,2,4,2,25.0,70,0,0.0,0,0,3,0,5,1,9,0,0,0,200,24,0,0,0,2,0.171829060224,The Pictures Coming Out Of This Town Liberated From ISIS Are Stunning
9.99969984e-01,3.00159344e-05,10,8.0,12.0,0,1,0,10.0,2,3,0,0,0.0,0,2,2,1,1,25.0,80,3,1.0,0,0,2,0,2,2,14,0,1,24,200,27,0,0,0,0,0,You Just Stole $50 Million In Cryptocurrency  Now How The Hell Do You Spend It?
0.98609214,0.01390786,12,8.0,13.0,0,0,0,10.0,0,2,0,4,0.0,0,0,4,1,0,5.0,68,1,0.0,0,0,3,0,12,0,9,0,0,0,200,34,0,0,0,1,0,Lady Gaga Shook Hands With The Dalai Lama And Her Instagram Blew Up
0.32041395,0.67958605,9,13.0,19.0,0,0,0,10.0,0,2,0,0,0.0,0,0,4,0,2,8.0,71,0,0.0,0,0,1,0,8,2,10,0,0,0,200,36,0,0,0,0,0,Britains Completely Batshit Week Since Brexit, Explained For Americans
0.95453809,0.04546191,12,8.0,13.0,0,0,0,10.0,0,5,0,0,0.0,0,0,5,2,1,14.0,74,0,0.0,0,0,0,0,3,5,10,0,1,12,200,15,0,0,0,2,0.0707136481459,Australias Donald Trump Is A Woman Who Competed On Dancing With The Stars
0.6590355,0.3409645,13,9.0,13.0,0,0,0,10.0,0,3,0,0,0.0,1,0,3,2,3,16.6666666667,81,0,0.2,0,0,2,0,-1,1,11,0,0,0,400,28,0,0,0,1,0.277891754083,There's A Twitter War Going On Between Rival Groups of Fake Football Journalists
0.9763328,0.0236672,11,9.0,14.0,0,0,0,10.0,2,4,1,0,0.0,0,1,2,1,0,26.6666666667,64,0,1.0,0,0,2,0,11,0,8,0,0,0,100,16,0,0,0,2,0,These Two Divers From China Got Engaged Onstage At The Olympics
0.66173628,0.33826372,11,8.0,13.0,0,0,0,10.0,0,6,1,0,0.0,1,0,4,3,0,17.5,65,0,0.333333333333,0,0,1,0,11,0,8,0,1,16,200,10,0,0,0,1,0.857615958694,The Stray Marathon Dog That Went Missing In China Has Been Found
0.29823801,0.70176199,7,11.0,16.0,0,0,0,10.0,0,3,0,0,10.0,1,0,2,1,2,15.0,48,0,0.333333333333,0,0,3,0,3,1,9,0,0,0,200,16,0,0,0,0,0,British Diplomats Say Theyre Fucked Over Brexit
0.77898083,0.22101917,12,10.0,15.0,0,0,0,10.0,1,6,0,0,0.0,2,1,3,3,1,30.0,79,0,0.75,0,0,2,0,4,3,10,0,1,63,200,13,0,0,0,0,0.133120586662,Zimbabwes Biggest City Shut Down To Protest Everything Going Wrong In Zimbabwe
0.8851841,0.1148159,10,9.0,13.0,0,0,0,10.0,0,2,0,0,0.0,1,0,6,0,0,6.66666666667,59,0,0,0,0,1,0,10,0,14,0,0,0,200,29,0,0,0,2,0.336981855072,A Seal Hid On A Whale-Watching Boat To Escape Hungry Orcas
0.8689295,0.1310705,11,11.0,17.0,0,0,0,10.0,0,3,0,0,0.0,0,0,4,2,1,12.0,74,0,0.0,0,0,1,0,3,4,11,0,0,0,400,25,0,0,0,1,0.22643587127,This Anti-Racism Campaign is Being Accused of Racism Against White People
0.89969567,0.10030433,9,10.0,16.0,0,0,0,10.0,0,0,0,0,0.0,1,0,1,3,2,0.0,63,0,0.2,0,0,0,0,-3,0,11,0,0,0,300,0,0,0,0,1,0,Meet The Nigerian Separatists Who Have Been Inspired By Brexit
0.94933583,0.05066417,12,10.0,16.0,0,0,0,10.0,0,4,1,0,0.0,1,2,2,2,1,20.0,76,1,1.0,0,0,7,0,-2,2,9,0,0,0,300,19,0,0,0,0,0.24274811438,Canada Has Politely Asked Americans To Please Stop Bringing Their Guns Here
9.99825770e-01,1.74230318e-04,12,8.0,12.0,0,0,0,10.0,1,3,0,0,0.0,2,1,3,1,1,20.0,66,2,1.5,0,0,2,0,-3,3,8,0,1,45,200,22,0,0,0,1,0.0722170457359,A Syrian Refugee Who Swam For Her Life Just Won Her Olympics Heat
0.36265346,0.63734654,10,10.0,15.0,0,0,0,10.0,0,4,0,0,0.0,0,1,6,1,1,6.66666666667,64,0,0.5,0,0,0,0,5,6,8,0,1,50,100,16,0,0,0,1,0.879680674518,Puerto Ricos First Gold Medalist Is Already A National Treasure
0.35361096,0.64638904,9,12.0,18.0,0,0,0,10.0,0,6,1,0,0.0,0,0,3,2,2,20.0,71,0,0.0,0,0,6,0,8,1,9,0,0,0,500,12,0,0,0,0,0.0711561976374,Heres How Things Have Changed Since Australia Banned Same-Sex Marriage
0.3944705,0.6055295,11,7.0,10.0,0,0,0,10.0,0,4,0,0,0.0,0,0,4,2,0,17.5,55,1,0.0,0,0,4,0,11,0,9,0,0,0,200,13,0,0,0,0,0.0755420501804,Starbucks Can Add As Much Ice As It Wants, Judge Rules
0.87298831,0.12701169,11,8.0,12.0,0,0,0,10.0,0,4,0,0,0.0,0,0,4,1,3,10.0,65,0,0.0,0,0,4,0,7,1,11,0,0,0,100,17,0,0,0,2,0.148092179142,Same-Sex Couples Held A Big Gay Kiss-In Protest At A Supermarket
0.29503467,0.70496533,13,12.0,18.0,0,0,0,10.0,1,10,0,0,0.0,2,0,2,3,3,55.0,95,0,0.333333333333,0,0,1,0,10,0,12,0,1,60,300,9,0,0,0,1,0,This Photographer's Project is helping Canadian Families Reconnect with Relatives Lost in WWII
0.20814823,0.79185177,10,11.0,16.0,0,0,0,10.0,0,5,0,0,0.0,1,0,5,2,0,10.0,81,0,0.5,0,0,0,0,10,0,11,47,1,9,200,16,0,0,0,1,0.233709273455,Alabama Congressman: Muslim Community wants to "Kill Every Homosexual" in the U.S0.05843422,0.94156578,10,8.0,13.0,0,0,0,10.0,0,1,0,0,10.0,0,0,9,0,0,1.11111111111,55,0,0,0,0,0,0,10,0,9,0,1,12,100,55,0,0,0,0,0.147222417969,Newspaper Front Pages Mourn Death of British MP Jo Cox
0.87887867,0.12112133,11,12.0,19.0,0,0,0,10.0,0,0,0,0,0.0,0,0,2,2,2,0.0,80,2,0.0,0,0,0,0,-5,1,17,0,1,20,200,0,0,0,0,0,0,Latin American Environmentalists Are Paying For Their Protests With Their Lives
0.19485844,0.80514156,9,12.0,19.0,0,0,0,10.0,0,6,0,0,0.0,1,0,3,3,1,20.0,68,0,0.25,0,0,6,0,8,3,11,0,0,0,200,11,0,0,0,0,0.0642447104537,Activists Tear Gassed, Detained At Turkish Transgender Pride Parade
0.08641152,0.91358848,8,11.0,18.0,0,0,0,10.0,0,1,0,0,0.0,1,0,3,2,1,2.5,54,0,0.333333333333,0,0,0,0,-3,3,9,0,1,45,200,55,0,0,0,0,0.0678385988096,Trump Says Profiling American Muslims Is Common Sense
0.22723651,0.77276349,9,9.0,14.0,0,0,0,10.0,0,6,0,0,0.0,2,0,3,1,2,20.0,74,1,0.666666666667,0,0,0,0,6,1,10,0,1,20,100,12,0,0,0,0,0.246995335943,Trump Promised Millions To Charity, But Gave Little To His Own Foundation
0.1893942,0.8106058,8,10.0,15.0,0,0,0,10.0,0,1,0,0,0.0,0,0,5,0,2,6.0,57,0,0.0,0,0,0,0,6,2,8,0,0,0,200,59,0,0,0,0,0.185231968864,World Leaders React To Terror Attack On Istanbul Airport
0.17720607,0.82279393,8,10.0,14.0,0,0,0,10.0,0,3,0,0,0.0,1,0,5,0,2,6.0,57,0,0.5,0,0,3,0,7,2,9,0,0,0,200,19,0,0,0,0,0,Hackers Gain Access To Uber CEO Travis Kalanicks Twitter
0.06921013,0.93078987,7,10.0,15.0,0,0,0,10.0,0,1,0,0,0.0,0,0,6,0,0,1.66666666667,44,0,0,0,0,0,0,7,0,9,0,0,0,200,44,0,0,0,0,0,Airbnb Sues San Francisco Over Rental Rules
0.77998139,0.22001861,9,10.0,16.0,0,0,0,10.0,0,1,0,0,0.0,0,0,7,0,0,1.42857142857,63,0,0,0,0,0,0,8,0,9,0,0,0,200,63,0,0,0,0,0.177825773015,Elie Wiesel, Holocaust Survivor And Nobel Laureate, Dies At 87
0.98384399,0.01615601,12,9.0,14.0,0,0,0,10.0,0,5,0,0,0.0,1,0,4,3,0,17.5,70,0,0.333333333333,0,0,1,0,11,0,8,0,0,0,200,14,0,0,0,3,0.211298876905,A Man Was Beaten Outside The Same Mosque The Orlando Shooter Attended
0.89058231,0.10941769,11,10.0,15.0,0,0,0,10.0,0,5,0,0,0.0,1,1,3,0,3,16.6666666667,83,0,0.666666666667,0,0,0,0,4,1,9,0,0,0,200,17,0,0,0,1,0.13406979489,Caltech Professor Who Harassed Students Will Not Return To Campus For Another Year
0.99179672,0.00820328,12,10.0,15.0,0,0,0,10.0,0,2,0,0,0.0,2,0,4,3,0,7.5,71,1,0.666666666667,0,0,1,0,7,0,10,0,0,0,200,35,0,0,0,1,0,An NDP Staffer Fired For Political Disloyalty Has Lost Her Legal Fight
0.52807656,0.47192344,12,8.0,12.0,0,0,0,20.0,0,3,0,0,0.0,2,0,6,0,0,10.0,62,0,0,0,0,3,0,12,0,8,0,0,0,100,20,0,0,0,0,0.308599625692,At Least 35 Reported Dead In Attack On Iraqi Shiite Holy Site
0.11045398,0.88954602,9,13.0,20.0,0,0,0,10.0,0,1,0,0,0.0,0,0,6,0,0,2.85714285714,70,0,0,0,0,1,0,9,0,13,0,1,28,100,70,0,0,0,0,0,Facebook Once Again Blames Controversial Takedown On Technical Issues
0.27640919,0.72359081,11,11.0,17.0,0,0,0,10.0,0,8,0,0,0.0,0,0,2,2,4,40.0,72,0,0.0,0,0,8,0,9,0,11,0,1,12,200,9,0,0,0,2,0.919819449244,Half A Million Hoverboards Pose An Explosion Risk, U.S. Government Says
0.96920553,0.03079447,13,9.0,13.0,0,0,0,10.0,0,1,0,0,0.0,1,0,2,1,4,5.0,75,0,0.2,0,0,0,0,-1,0,10,0,0,0,100,79,0,0,0,1,0.224119134326,Support For EU Membership Is On The Rise In Several Countries After Brexit
0.9548454,0.0451546,13,9.0,14.0,0,0,0,10.0,0,3,0,0,10.0,0,0,8,1,0,4.44444444444,82,0,0.0,0,0,0,0,13,0,12,0,1,73,200,27,0,0,0,1,0.270794810317,American Nazi Chair: Trump Win Would Be A Real Opportunity For White Nationalists
0.08185425,0.91814575,11,12.0,17.0,0,0,0,10.0,0,2,1,0,0.0,0,0,4,1,1,10.0,80,0,0.0,0,0,0,0,-1,4,13,0,1,21,100,40,0,0,0,0,0.196972656151,Terrorism Investigation Launched After Attack On Two Police Officers In Belgium
0.6165071,0.3834929,12,9.0,15.0,0,0,0,10.0,0,4,1,0,0.0,0,0,5,3,0,10.0,70,0,0.0,0,0,1,0,10,0,7,0,0,0,200,17,0,0,0,1,0.346336740678,A British Army Officer Has Been Charged With Sexual Assault In Canada
0.49395497,0.50604503,11,10.0,16.0,0,0,0,10.0,0,2,1,0,0.0,0,0,5,1,1,6.66666666667,71,0,0.0,0,0,3,0,9,5,8,0,1,6,100,36,0,0,0,0,0.0921196571831,Creation Of Worlds Largest Marine Reserve In Hawaii Sparks Water Fight
0.04045135,0.95954865,9,11.0,17.0,0,0,0,10.0,0,2,0,0,0.0,1,0,5,0,1,4.0,66,0,1.0,0,0,0,0,-1,5,10,0,1,33,100,33,0,0,0,0,0.705229922148,Mother Charged After 6-Year-Old Son Beats Newborn Sister To Death
0.92688232,0.07311768,10,12.0,18.0,0,0,0,10.0,0,1,0,0,0.0,1,0,6,0,1,1.66666666667,72,0,1.0,0,0,0,0,-3,6,11,0,1,45,300,73,0,0,0,0,0.262601773347,Judge Hears Case On Blocking Federal Protections For Transgender People
0.38735502,0.61264498,14,8.0,12.0,0,0,0,10.0,0,4,0,0,0.0,0,0,5,4,2,16.0,73,1,0.0,0,0,0,0,11,2,9,0,0,0,400,18,0,0,0,0,0.184388469367,Video Shows Man Shot By Milwaukee Police Had Gun In His Hand, Mayor Says
0.61628247,0.38371753,11,10.0,15.0,0,0,0,10.0,3,5,2,0,0.0,1,0,1,3,0,40.0,77,0,0.333333333333,0,0,3,0,10,0,10,0,0,0,300,15,0,0,0,1,0,A New York Community Is Struggling To Understand Why Two Muslims Were Killed
0.39083153,0.60916847,10,10.0,15.0,0,0,0,10.0,0,1,1,0,0.0,1,0,6,0,1,5.0,68,0,1.0,0,0,1,0,-1,6,10,0,0,0,300,69,0,0,0,1,0.444910566418,Texas Plan To Jail Fewer Poor People Infuriates Some Court Officers
0.11068516,0.88931484,8,9.0,15.0,0,0,0,10.0,0,3,1,0,0.0,0,0,2,2,1,15.0,51,0,0.0,0,0,3,0,3,2,9,0,0,0,200,17,0,0,0,1,0.128641474434,A Texan Brought Zika Home After Traveling To Miami
0.95858491,0.04141509,8,11.0,17.0,0,0,0,10.0,2,2,0,0,0.0,1,0,1,2,2,20.0,62,0,0.25,0,0,2,0,-3,0,11,54,1,22,200,32,0,0,0,0,0.0748502933141,Facebook Says Suspension Of Libertarian Groups Was An "Error"
0.35428001,0.64571999,10,10.0,15.0,0,0,0,10.0,0,4,1,0,0.0,1,2,3,1,2,16.6666666667,66,0,1.0,0,0,4,0,6,1,10,0,0,0,300,17,0,0,0,0,0.150636057803,Large Earthquake Strikes Italy, Mayor Says Town Isnt Here Anymore
0.89515821,0.10484179,10,8.0,12.0,0,0,0,10.0,0,4,0,0,0.0,0,0,4,2,0,6.66666666667,56,0,0.0,0,0,1,0,10,0,7,0,0,0,100,14,0,0,0,0,0.416083535859,Princes Paisley Park Home To Open For Paid Public Tours
0.96816209,0.03183791,11,7.0,11.0,0,0,0,10.0,0,3,0,0,0.0,0,0,6,2,0,8.33333333333,61,1,0.0,0,0,0,0,11,0,8,0,1,1,100,20,0,0,0,0,0.241500886684,Donald Trump Used $55K Of Campaign Funds To Buy His Own Book
9.99952562e-01,4.74375188e-05,14,7.0,11.0,0,0,0,10.0,0,3,0,0,0.0,0,0,7,2,0,5.71428571429,69,1,0.0,0,0,1,0,11,0,6,0,0,0,200,23,0,0,0,2,0,The RCMPs New Dress Code Allows Women To Wear A Hijab If They Choose
0.89840333,0.10159667,13,8.0,13.0,0,0,0,60.0,0,5,1,0,10.0,0,0,3,3,2,26.6666666667,77,0,0.0,0,0,0,0,9,1,10,0,0,0,200,15,0,0,0,0,0,Planned Parenthood Is Going To 25,000 Miami Homes To Warn About Zika And Sex
0.04597572,0.95402428,9,12.0,19.0,0,0,0,10.0,0,2,0,0,0.0,0,0,4,0,3,6.0,66,0,0.0,0,0,1,0,7,1,11,0,0,0,200,34,0,0,0,0,0.12681389769,Advocacy Group Files FTC Complaint Over Kardashians Instagram Ads
0.30096577,0.69903423,11,12.0,18.0,0,0,0,10.0,0,2,0,2,0.0,0,0,6,0,1,3.75,79,0,0.0,0,0,1,0,2,6,10,0,1,35,100,40,0,0,0,0,0.340186818441,In Blistering Speech, Hillary Clinton Links Trump With Racism, Fringe Movement
0.05286681,0.94713319,9,11.0,16.0,0,0,0,10.0,0,1,0,0,0.0,1,0,7,0,0,2.85714285714,60,0,0,0,0,1,0,9,0,9,0,0,0,200,60,0,0,0,0,0.331322337598,Brazilian Police Charge Ryan Lochte Over False Robbery Story